DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT
            TIME	TIME	ANG_X	ANG_Y	ANG_Z	VEL_X	VEL_Y	VEL_Z	ACC_X	ACC_Y	ACC_Z
            FRAME_NUMBERS	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG
            ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
        ITEM	0	0	x	x	x	x	x	x	x	x	x
1 26.16 2616 113.214 7.633 10.691 -1.212 -0.246 -0.879 -2.201 5.473 -6.902
1 26.17 2617 111.712 7.252 9.696 -2.621 -0.664 -1.737 -140.910 -41.768 -85.747
1 26.18 2618 110.894 6.981 9.264 -1.428 -0.473 -0.753 119.247 19.081 98.362
1 26.19 2619 110.015 6.634 8.885 -1.534 -0.606 -0.661 -10.536 -13.268 9.232
1 26.20 2620 109.065 6.156 8.574 -1.659 -0.835 -0.543 -12.510 -22.927 11.736
1 26.21 2621 108.045 5.579 8.324 -1.780 -1.007 -0.437 -12.109 -17.262 10.659
1 26.22 2622 106.945 4.934 8.101 -1.920 -1.126 -0.389 -13.995 -11.823 4.745
1 26.23 2623 105.754 4.249 7.868 -2.078 -1.195 -0.407 -15.864 -6.898 -1.732
1 26.24 2624 103.097 2.864 7.143 -4.638 -2.419 -1.264 -255.994 -122.397 -85.707
1 26.25 2625 101.655 2.197 6.656 -2.517 -1.163 -0.852 212.165 125.539 41.226
1 26.26 2626 100.160 1.601 6.100 -2.609 -1.040 -0.969 -9.201 12.326 -11.749
1 26.27 2627 98.632 1.144 5.468 -2.668 -0.798 -1.103 -5.890 24.164 -13.409
1 26.28 2628 97.091 0.812 4.758 -2.689 -0.580 -1.239 -2.158 21.860 -13.561
1 26.29 2629 95.561 0.482 3.997 -2.671 -0.576 -1.330 1.810 0.414 -9.092
1 26.30 2630 94.091 0.050 3.194 -2.565 -0.754 -1.401 10.568 -17.859 -7.168
1 26.31 2631 91.319 -0.853 1.812 -4.838 -1.576 -2.411 -227.246 -82.136 -100.935
1 26.32 2632 89.943 -1.563 0.858 -2.402 -1.239 -1.666 243.577 33.622 74.511
1 26.33 2633 88.565 -1.890 0.112 -2.404 -0.571 -1.302 -0.219 66.822 36.409
1 26.34 2634 87.179 -2.037 -0.626 -2.419 -0.257 -1.288 -1.436 31.419 1.322
1 26.35 2635 85.843 -2.012 -1.245 -2.332 0.045 -1.080 8.676 30.162 20.826
1 26.36 2636 84.561 -1.798 -1.734 -2.238 0.374 -0.854 9.358 32.930 22.602
1 26.37 2637 83.349 -1.451 -2.116 -2.116 0.605 -0.667 12.275 23.088 18.662
1 26.38 2638 82.233 -1.213 -2.473 -1.948 0.416 -0.623 16.739 -18.915 4.487
1 26.39 2639 80.266 -1.775 -3.237 -3.432 -0.981 -1.333 -148.365 -139.685 -71.093
1 26.40 2640 79.329 -2.655 -3.651 -1.636 -1.536 -0.722 179.595 -55.515 61.131
1 26.41 2641 78.363 -3.813 -4.082 -1.687 -2.021 -0.752 -5.094 -48.461 -2.965
1 26.42 2642 77.354 -4.997 -4.499 -1.760 -2.067 -0.728 -7.294 -4.600 2.337
1 26.43 2643 76.364 -5.976 -4.863 -1.729 -1.708 -0.635 3.040 35.890 9.321
1 26.44 2644 75.350 -6.545 -5.212 -1.770 -0.994 -0.609 -4.033 71.445 2.574
1 26.45 2645 74.239 -6.687 -5.564 -1.938 -0.247 -0.615 -16.857 74.692 -0.539
1 26.46 2646 71.924 -6.052 -6.212 -4.041 1.107 -1.131 -210.243 135.387 -51.566
1 26.47 2647 70.669 -5.398 -6.583 -2.189 1.142 -0.647 185.124 3.461 48.313
1 26.48 2648 69.434 -4.591 -7.071 -2.157 1.408 -0.851 3.272 26.650 -20.403
1 26.49 2649 68.178 -3.753 -7.561 -2.191 1.462 -0.856 -3.453 5.401 -0.468
1 26.50 2650 66.955 -3.052 -8.039 -2.134 1.223 -0.834 5.701 -23.943 2.226
1 26.51 2651 65.829 -2.619 -8.488 -1.966 0.756 -0.782 16.826 -46.723 5.146
1 26.52 2652 64.850 -2.497 -8.907 -1.708 0.214 -0.732 25.786 -54.199 5.059
1 26.53 2653 64.020 -2.667 -9.309 -1.449 -0.297 -0.702 25.918 -51.046 3.030
1 26.54 2654 62.674 -3.625 -10.012 -2.349 -1.672 -1.227 -90.021 -137.540 -52.520
1 26.55 2655 62.032 -4.308 -10.359 -1.120 -1.191 -0.606 122.881 48.108 62.093
1 26.56 2656 61.356 -5.057 -10.749 -1.180 -1.309 -0.682 -6.003 -11.783 -7.579
1 26.57 2657 60.619 -5.815 -11.197 -1.287 -1.322 -0.782 -10.682 -1.335 -10.011
1 26.58 2658 59.795 -6.474 -11.702 -1.438 -1.150 -0.881 -15.057 17.197 -9.910
1 26.59 2659 58.904 -6.964 -12.199 -1.555 -0.854 -0.869 -11.675 29.593 1.209
1 26.60 2660 57.936 -7.243 -12.693 -1.690 -0.487 -0.862 -13.558 36.694 0.665
1 26.61 2661 55.677 -7.180 -13.822 -3.943 0.110 -1.971 -225.258 59.751 -110.860
1 26.62 2662 54.412 -6.886 -14.362 -2.207 0.513 -0.941 173.585 40.283 102.987
1 26.63 2663 53.136 -6.457 -14.781 -2.228 0.748 -0.731 -2.143 23.521 20.937
1 26.64 2664 51.890 -5.924 -15.050 -2.175 0.931 -0.471 5.336 18.246 26.083
1 26.65 2665 50.729 -5.357 -15.198 -2.026 0.989 -0.258 14.874 5.857 21.217
1 26.66 2666 49.653 -4.843 -15.320 -1.877 0.897 -0.212 14.865 -9.189 4.607
1 26.67 2667 48.641 -4.487 -15.479 -1.767 0.622 -0.277 11.065 -27.560 -6.477
1 26.68 2668 46.728 -4.363 -15.982 -3.339 0.217 -0.879 -157.204 -40.497 -60.165
1 26.69 2669 45.672 -4.566 -16.397 -1.842 -0.354 -0.724 149.654 -57.117 15.426
1 26.70 2670 44.502 -4.858 -16.918 -2.041 -0.510 -0.910 -19.908 -15.580 -18.502
1 26.71 2671 43.218 -5.190 -17.508 -2.242 -0.579 -1.028 -20.088 -6.919 -11.891
1 26.72 2672 41.852 -5.485 -18.127 -2.384 -0.514 -1.082 -14.215 6.563 -5.313
1 26.73 2673 40.420 -5.690 -18.759 -2.499 -0.359 -1.103 -11.413 15.488 -2.105
1 26.74 2674 38.941 -5.783 -19.359 -2.581 -0.162 -1.048 -8.253 19.682 5.480
1 26.75 2675 36.162 -5.553 -20.271 -4.851 0.401 -1.592 -226.993 56.334 -54.405
1 26.76 2676 34.407 -5.471 -20.742 -3.062 0.143 -0.822 178.865 -25.796 77.029
1 26.77 2677 32.897 -5.207 -21.029 -2.635 0.461 -0.500 42.709 31.763 32.153
1 26.78 2678 31.367 -4.899 -21.233 -2.670 0.537 -0.356 -3.475 7.634 14.383
1 26.79 2679 29.810 -4.574 -21.355 -2.718 0.568 -0.214 -4.811 3.087 14.256
1 26.80 2680 28.208 -4.267 -21.420 -2.796 0.537 -0.112 -7.818 -3.145 10.120
1 26.81 2681 26.549 -3.962 -21.434 -2.895 0.532 -0.025 -9.862 -0.433 8.730
1 26.82 2682 24.846 -3.705 -21.488 -2.972 0.448 -0.094 -7.675 -8.462 -6.868
1 26.83 2683 21.356 -3.396 -21.867 -6.092 0.540 -0.661 -312.051 9.200 -56.747
1 26.84 2684 19.665 -3.346 -22.218 -2.951 0.086 -0.612 314.122 -45.321 4.898
1 26.85 2685 18.035 -3.343 -22.682 -2.844 0.006 -0.810 10.694 -8.042 -19.755
1 26.86 2686 16.463 -3.325 -23.230 -2.744 0.031 -0.958 10.039 2.450 -14.790
1 26.87 2687 14.943 -3.280 -23.860 -2.654 0.079 -1.099 9.010 4.808 -14.100
1 26.88 2688 13.464 -3.209 -24.507 -2.581 0.125 -1.129 7.253 4.635 -3.018
1 26.89 2689 12.030 -3.120 -25.182 -2.503 0.154 -1.178 7.825 2.881 -4.892
1 26.90 2690 9.307 -2.868 -26.377 -4.753 0.441 -2.086 -224.979 28.706 -90.852
1 26.91 2691 8.036 -2.695 -26.792 -2.219 0.302 -0.725 253.350 -13.893 136.172
1 26.92 2692 6.837 -2.486 -27.086 -2.093 0.364 -0.512 12.613 6.184 21.250
1 26.93 2693 5.704 -2.273 -27.299 -1.977 0.373 -0.372 11.571 0.919 13.969
1 26.94 2694 4.645 -2.048 -27.428 -1.847 0.392 -0.224 13.044 1.925 14.826
1 26.95 2695 3.670 -1.767 -27.424 -1.703 0.491 0.006 14.350 9.892 22.986
1 26.96 2696 2.783 -1.450 -27.354 -1.547 0.552 0.123 15.597 6.083 11.696
1 26.97 2697 2.089 -1.168 -27.254 -1.211 0.493 0.175 33.670 -5.946 5.257
1 26.98 2698 0.616 -0.665 -27.145 -2.571 0.878 0.191 -136.075 38.547 1.553
1 26.99 2699 0.072 -0.459 -27.085 -0.949 0.359 0.103 162.273 -51.857 -8.757
1 27.00 2700 -0.378 -0.262 -27.022 -0.785 0.344 0.110 16.328 -1.536 0.683
1 27.01 2701 -0.749 -0.076 -26.978 -0.648 0.325 0.077 13.726 -1.928 -3.297
1 27.02 2702 -1.064 0.065 -26.966 -0.550 0.246 0.022 9.805 -7.836 -5.516
1 27.03 2703 -1.316 0.175 -26.985 -0.439 0.192 -0.034 11.099 -5.483 -5.555
1 27.04 2704 -1.263 0.278 -27.066 0.092 0.180 -0.141 53.099 -1.112 -10.775
1 27.05 2705 -1.612 0.497 -27.245 -0.609 0.382 -0.312 -70.087 20.128 -17.040
1 27.06 2706 -1.585 0.592 -27.362 0.047 0.165 -0.205 65.575 -21.628 10.717
1 27.07 2707 -1.513 0.671 -27.479 0.125 0.137 -0.204 7.863 -2.853 0.101
1 27.08 2708 -1.407 0.731 -27.569 0.185 0.106 -0.158 5.978 -3.113 4.612
1 27.09 2709 -1.264 0.780 -27.545 0.250 0.085 0.042 6.490 -2.050 19.945
1 27.10 2710 -1.100 0.820 -27.471 0.286 0.070 0.130 3.553 -1.494 8.830
1 27.11 2711 -0.922 0.857 -27.363 0.310 0.064 0.188 2.484 -0.609 5.783
1 27.12 2712 -0.617 0.923 -27.088 0.533 0.114 0.480 22.233 4.992 29.217
1 27.13 2713 -0.508 0.923 -26.936 0.191 0.001 0.265 -34.196 -11.346 -21.547
1 27.14 2714 -0.431 0.912 -26.817 0.133 -0.020 0.209 -5.753 -2.091 -5.599
1 27.15 2715 -0.382 0.895 -26.732 0.086 -0.028 0.147 -4.713 -0.832 -6.174
1 27.16 2716 -0.341 0.891 -26.682 0.071 -0.007 0.088 -1.521 2.172 -5.897
1 27.17 2717 -0.312 0.898 -26.695 0.051 0.013 -0.022 -2.047 1.927 -10.998
1 27.18 2718 -0.291 0.912 -26.773 0.037 0.023 -0.137 -1.348 1.053 -11.519
1 27.19 2719 -0.256 0.963 -27.060 0.061 0.089 -0.500 2.352 6.570 -36.330
1 27.20 2720 -0.228 0.986 -27.245 0.049 0.041 -0.322 -1.147 -4.816 17.829
1 27.21 2721 -0.187 1.004 -27.396 0.073 0.032 -0.265 2.361 -0.843 5.766
1 27.22 2722 -0.121 1.018 -27.504 0.114 0.024 -0.188 4.168 -0.790 7.700
1 27.23 2723 -0.056 1.041 -27.588 0.113 0.039 -0.147 -0.121 1.505 4.044
1 27.24 2724 0.004 1.065 -27.671 0.105 0.042 -0.145 -0.836 0.240 0.247
1 27.25 2725 0.050 1.081 -27.763 0.081 0.029 -0.161 -2.428 -1.271 -1.652
1 27.26 2726 0.074 1.075 -27.877 0.042 -0.011 -0.199 -3.874 -3.966 -3.822
1 27.27 2727 0.014 0.998 -28.083 -0.104 -0.134 -0.359 -14.537 -12.313 -15.947
1 27.28 2728 -0.049 0.943 -28.190 -0.110 -0.096 -0.186 -0.685 3.741 17.258
1 27.29 2729 -0.120 0.887 -28.315 -0.124 -0.098 -0.219 -1.317 -0.146 -3.278
1 27.30 2730 -0.207 0.848 -28.463 -0.153 -0.068 -0.257 -2.905 2.989 -3.834
1 27.31 2731 -0.288 0.817 -28.629 -0.141 -0.054 -0.290 1.133 1.360 -3.277
1 27.32 2732 -0.366 0.797 -28.800 -0.136 -0.035 -0.299 0.584 1.926 -0.865
1 27.33 2733 -0.428 0.801 -28.939 -0.108 0.007 -0.242 2.701 4.199 5.676
1 27.34 2734 -0.513 0.869 -29.139 -0.149 0.119 -0.349 -4.023 11.180 -10.715
1 27.35 2735 -0.544 0.942 -29.196 -0.054 0.129 -0.099 9.460 0.988 24.977
1 27.36 2736 -0.584 1.012 -29.224 -0.069 0.122 -0.049 -1.525 -0.652 5.065
1 27.37 2737 -0.640 1.065 -29.183 -0.098 0.092 0.071 -2.898 -3.001 11.935
1 27.38 2738 -0.723 1.095 -29.119 -0.145 0.051 0.112 -4.619 -4.072 4.181
1 27.39 2739 -0.823 1.103 -29.051 -0.174 0.015 0.118 -2.966 -3.678 0.541
1 27.40 2740 -0.908 1.098 -29.011 -0.148 -0.009 0.070 2.637 -2.347 -4.747
1 27.41 2741 -1.013 1.112 -28.933 -0.185 0.026 0.136 -3.682 3.444 6.534
1 27.42 2742 -1.161 1.093 -28.946 -0.258 -0.034 -0.023 -7.305 -5.967 -15.819
1 27.43 2743 -1.238 1.107 -28.927 -0.134 0.025 0.034 12.343 5.951 5.647
1 27.44 2744 -1.320 1.122 -28.933 -0.143 0.026 -0.011 -0.839 0.040 -4.506
1 27.45 2745 -1.389 1.143 -28.957 -0.120 0.036 -0.042 2.247 1.007 -3.101
1 27.46 2746 -1.443 1.173 -29.006 -0.094 0.052 -0.084 2.580 1.655 -4.201
1 27.47 2747 -1.469 1.209 -29.028 -0.046 0.063 -0.039 4.845 1.111 4.472
1 27.48 2748 -1.428 1.272 -29.081 0.072 0.111 -0.092 11.788 4.725 -5.288
1 27.49 2749 -1.388 1.239 -29.129 0.070 -0.059 -0.084 -0.178 -16.950 0.854
1 27.50 2750 -1.326 1.216 -29.171 0.107 -0.040 -0.074 3.722 1.925 0.983
1 27.51 2751 -1.266 1.193 -29.150 0.105 -0.041 0.038 -0.251 -0.169 11.156
1 27.52 2752 -1.213 1.171 -29.099 0.092 -0.037 0.089 -1.241 0.424 5.111
1 27.53 2753 -1.139 1.147 -29.049 0.129 -0.042 0.088 3.693 -0.523 -0.092
1 27.54 2754 -1.060 1.124 -28.974 0.137 -0.041 0.131 0.765 0.164 4.350
1 27.55 2755 -0.973 1.100 -28.886 0.152 -0.041 0.153 1.480 -0.092 2.176
1 27.56 2756 -0.769 1.059 -28.709 0.356 -0.072 0.308 20.458 -3.011 15.492
1 27.57 2757 -0.656 1.035 -28.623 0.198 -0.042 0.151 -15.838 2.940 -15.680
1 27.58 2758 -0.520 1.016 -28.526 0.236 -0.033 0.169 3.799 0.871 1.789
1 27.59 2759 -0.366 0.987 -28.429 0.270 -0.050 0.170 3.434 -1.633 0.044
1 27.60 2760 -0.188 0.951 -28.338 0.311 -0.063 0.159 4.017 -1.306 -1.072
1 27.61 2761 0.015 0.913 -28.245 0.354 -0.066 0.161 4.389 -0.341 0.252
1 27.62 2762 0.252 0.877 -28.153 0.413 -0.063 0.161 5.879 0.326 -0.015
1 27.63 2763 0.528 0.880 -27.994 0.482 0.006 0.277 6.848 6.878 11.587
1 27.64 2764 1.022 0.800 -27.897 0.862 -0.141 0.169 38.034 -14.628 -10.788
1 27.65 2765 1.275 0.795 -27.826 0.441 -0.008 0.124 -42.115 13.259 -4.526
1 27.66 2766 1.535 0.779 -27.778 0.455 -0.029 0.084 1.377 -2.082 -3.953
1 27.67 2767 1.819 0.746 -27.759 0.495 -0.057 0.033 4.022 -2.832 -5.145
1 27.68 2768 2.133 0.718 -27.739 0.548 -0.049 0.036 5.310 0.820 0.286
1 27.69 2769 2.470 0.692 -27.714 0.588 -0.046 0.043 3.977 0.325 0.772
1 27.70 2770 2.831 0.724 -27.600 0.630 0.056 0.199 4.237 10.141 15.519
1 27.71 2771 3.655 0.590 -27.548 1.439 -0.234 0.091 80.923 -28.950 -10.799
1 27.72 2772 4.104 0.523 -27.456 0.783 -0.117 0.161 -65.619 11.638 7.018
1 27.73 2773 4.584 0.453 -27.331 0.838 -0.122 0.218 5.471 -0.457 5.701
1 27.74 2774 5.083 0.391 -27.171 0.870 -0.109 0.280 3.254 1.272 6.200
1 27.75 2775 5.602 0.330 -27.011 0.906 -0.106 0.279 3.579 0.316 -0.120
1 27.76 2776 6.134 0.254 -26.888 0.928 -0.133 0.214 2.228 -2.655 -6.430
1 27.77 2777 6.667 0.160 -26.819 0.931 -0.163 0.121 0.260 -3.050 -9.342
1 27.78 2778 7.776 -0.049 -26.771 1.934 -0.365 0.084 100.338 -20.178 -3.741
1 27.79 2779 8.369 -0.172 -26.758 1.035 -0.215 0.022 -89.909 14.984 -6.105
1 27.80 2780 9.005 -0.304 -26.767 1.111 -0.232 -0.015 7.538 -1.650 -3.768
1 27.81 2781 9.685 -0.438 -26.773 1.187 -0.233 -0.010 7.583 -0.123 0.497
1 27.82 2782 10.413 -0.564 -26.754 1.269 -0.221 0.032 8.290 1.170 4.262
1 27.83 2783 11.191 -0.702 -26.713 1.358 -0.240 0.071 8.851 -1.867 3.881
1 27.84 2784 12.066 -0.843 -26.647 1.527 -0.247 0.116 16.937 -0.736 4.486
1 27.85 2785 12.925 -0.999 -26.546 1.499 -0.272 0.176 -2.823 -2.493 5.981
1 27.86 2786 14.701 -1.297 -26.199 3.100 -0.520 0.605 160.110 -24.816 42.870
1 27.87 2787 15.704 -1.426 -25.977 1.751 -0.226 0.388 -134.920 29.463 -21.640
1 27.88 2788 16.759 -1.557 -25.787 1.841 -0.228 0.332 9.041 -0.257 -5.646
1 27.89 2789 17.856 -1.673 -25.558 1.914 -0.203 0.400 7.252 2.524 6.853
1 27.90 2790 18.995 -1.797 -25.310 1.987 -0.216 0.433 7.343 -1.347 3.275
1 27.91 2791 20.176 -1.925 -25.076 2.062 -0.224 0.408 7.494 -0.744 -2.452
1 27.92 2792 21.468 -2.020 -24.887 2.255 -0.165 0.329 19.232 5.904 -7.982
1 27.93 2793 23.808 -2.435 -24.619 4.083 -0.725 0.468 182.861 -56.041 13.965
1 27.94 2794 25.018 -2.693 -24.567 2.112 -0.450 0.091 -197.091 27.519 -37.711
1 27.95 2795 26.233 -2.989 -24.523 2.120 -0.516 0.076 0.768 -6.566 -1.495
1 27.96 2796 27.453 -3.257 -24.409 2.130 -0.468 0.198 0.961 4.754 12.213
1 27.97 2797 28.690 -3.497 -24.257 2.160 -0.419 0.266 3.000 4.938 6.756
1 27.98 2798 29.963 -3.683 -24.061 2.222 -0.325 0.342 6.213 9.411 7.582
1 27.99 2799 31.306 -3.801 -23.893 2.345 -0.207 0.294 12.275 11.802 -4.759
1 28.00 2800 34.012 -3.938 -23.228 4.722 -0.240 1.160 237.746 -3.341 86.631
1 28.01 2801 35.413 -3.989 -22.908 2.445 -0.088 0.557 -227.705 15.148 -60.340
1 28.02 2802 36.799 -4.062 -22.597 2.420 -0.127 0.544 -2.522 -3.851 -1.302
1 28.03 2803 38.150 -4.161 -22.251 2.358 -0.172 0.603 -6.198 -4.523 5.939
1 28.04 2804 39.494 -4.301 -21.887 2.345 -0.245 0.634 -1.228 -7.306 3.101
1 28.05 2805 40.855 -4.493 -21.570 2.375 -0.335 0.554 2.936 -8.958 -8.066
1 28.06 2806 42.224 -4.733 -21.305 2.389 -0.419 0.463 1.457 -8.378 -9.049
1 28.07 2807 43.616 -5.019 -20.998 2.431 -0.499 0.536 4.154 -8.056 7.275
1 28.08 2808 46.622 -5.404 -20.252 5.245 -0.672 1.301 281.407 -17.251 76.518
1 28.09 2809 48.171 -5.504 -19.784 2.705 -0.175 0.817 -254.043 49.723 -48.383
1 28.10 2810 49.742 -5.477 -19.275 2.742 0.046 0.888 3.748 22.084 7.014
1 28.11 2811 51.300 -5.378 -18.713 2.719 0.173 0.981 -2.273 12.643 9.360
1 28.12 2812 52.836 -5.228 -18.125 2.681 0.262 1.027 -3.856 8.923 4.551
1 28.13 2813 54.337 -5.049 -17.525 2.619 0.312 1.046 -6.149 5.033 1.960
1 28.14 2814 55.704 -4.981 -16.852 2.385 0.120 1.176 -23.403 -19.271 12.943
1 28.15 2815 57.143 -4.912 -16.299 2.511 0.119 0.965 12.609 -0.030 -21.116
1 28.16 2816 60.137 -4.960 -15.359 5.226 -0.084 1.641 271.513 -20.302 67.605
1 28.17 2817 61.606 -5.172 -14.882 2.563 -0.370 0.833 -266.352 -28.598 -80.730
1 28.18 2818 63.099 -5.440 -14.398 2.606 -0.467 0.844 4.281 -9.776 1.035
1 28.19 2819 64.640 -5.682 -13.880 2.690 -0.423 0.904 8.403 4.455 6.002
1 28.20 2820 66.175 -5.795 -13.288 2.679 -0.198 1.033 -1.055 22.516 12.984
1 28.21 2821 67.566 -5.803 -12.471 2.428 -0.013 1.427 -25.170 18.447 39.310
1 28.22 2822 69.040 -5.680 -11.836 2.573 0.214 1.108 14.592 22.738 -31.813
1 28.23 2823 72.064 -5.218 -10.716 5.278 0.808 1.955 270.426 59.339 84.621
1 28.24 2824 73.514 -4.909 -10.062 2.531 0.539 1.141 -274.631 -26.847 -81.384
1 28.25 2825 74.957 -4.558 -9.444 2.518 0.612 1.079 -1.341 7.273 -6.170
1 28.26 2826 76.375 -4.207 -8.857 2.475 0.614 1.025 -4.272 0.228 -5.462
1 28.27 2827 77.771 -3.881 -8.258 2.436 0.569 1.045 -3.881 -4.554 2.064
1 28.28 2828 78.988 -3.503 -7.517 2.124 0.659 1.294 -31.254 9.073 24.847
1 28.29 2829 80.343 -3.105 -6.909 2.364 0.694 1.061 24.009 3.506 -23.272
1 28.30 2830 83.146 -2.482 -5.808 4.892 1.089 1.922 252.789 39.423 86.142
1 28.31 2831 84.404 -2.190 -5.206 2.196 0.509 1.050 -269.566 -57.990 -87.235
1 28.32 2832 85.614 -1.897 -4.619 2.112 0.511 1.026 -8.467 0.228 -2.444
1 28.33 2833 86.770 -1.521 -4.036 2.019 0.657 1.017 -9.297 14.617 -0.879
1 28.34 2834 87.878 -1.052 -3.468 1.933 0.818 0.992 -8.519 16.130 -2.517
1 28.35 2835 88.936 -0.498 -2.953 1.846 0.966 0.898 -8.713 14.781 -9.360
1 28.36 2836 89.758 0.185 -2.381 1.435 1.193 0.998 -41.126 22.670 10.036
1 28.37 2837 92.032 1.380 -1.640 3.969 2.085 1.294 253.441 89.199 29.519
1 28.38 2838 93.052 1.881 -1.177 1.779 0.874 0.808 -219.071 -121.043 -48.586
1 28.39 2839 94.046 2.279 -0.671 1.735 0.695 0.884 -4.382 -17.914 7.606
1 28.40 2840 95.016 2.593 -0.134 1.694 0.548 0.938 -4.042 -14.755 5.423
1 28.41 2841 95.980 2.839 0.481 1.681 0.429 1.072 -1.329 -11.891 13.444
1 28.42 2842 96.927 3.022 1.134 1.652 0.320 1.140 -2.869 -10.920 6.794
1 28.43 2843 97.620 3.233 1.909 1.211 0.368 1.353 -44.131 4.883 21.302
1 28.44 2844 99.483 3.637 2.930 3.251 0.706 1.781 204.008 33.752 42.753
1 28.45 2845 100.306 3.865 3.441 1.436 0.397 0.892 -181.483 -30.942 -88.865
1 28.46 2846 101.098 4.082 3.929 1.381 0.379 0.853 -5.529 -1.788 -3.967
1 28.47 2847 101.859 4.362 4.369 1.329 0.489 0.768 -5.193 11.038 -8.463
1 28.48 2848 102.611 4.717 4.770 1.311 0.620 0.699 -1.802 13.138 -6.847
1 28.49 2849 103.334 5.095 5.148 1.262 0.659 0.658 -4.907 3.841 -4.097
1 28.50 2850 103.882 5.457 5.614 0.957 0.632 0.813 -30.558 -2.706 15.489
1 28.51 2851 104.552 5.825 5.962 1.169 0.642 0.608 21.276 1.006 -20.527
1 28.52 2852 106.026 6.525 6.619 2.573 1.223 1.147 140.331 58.117 53.923
1 28.53 2853 106.677 6.872 6.980 1.136 0.606 0.630 -143.616 -61.726 -51.740
1 28.54 2854 107.315 7.157 7.329 1.114 0.496 0.609 -2.265 -10.984 -2.116
1 28.55 2855 107.947 7.397 7.646 1.103 0.419 0.554 -1.094 -7.650 -5.471
1 28.56 2856 108.576 7.634 7.923 1.097 0.413 0.483 -0.563 -0.611 -7.122
1 28.57 2857 109.179 7.917 8.131 1.054 0.495 0.363 -4.306 8.119 -11.972
1 28.58 2858 109.587 8.256 8.347 0.711 0.592 0.376 -34.359 9.718 1.272
1 28.59 2859 110.932 9.022 8.575 2.348 1.336 0.399 163.743 74.476 2.357
1 28.60 2860 111.499 9.407 8.682 0.989 0.672 0.186 -135.875 -66.441 -21.356
1 28.61 2861 112.078 9.771 8.802 1.010 0.636 0.209 2.122 -3.571 2.356
1 28.62 2862 112.658 10.084 8.956 1.012 0.546 0.269 0.148 -9.061 5.941
1 28.63 2863 113.222 10.335 9.157 0.984 0.438 0.351 -2.751 -10.790 8.192
1 28.64 2864 113.774 10.539 9.389 0.964 0.357 0.406 -1.996 -8.103 5.517
1 28.65 2865 114.103 10.800 9.660 0.575 0.456 0.472 -38.986 9.903 6.647
1 28.66 2866 115.323 11.265 10.159 2.128 0.810 0.871 155.311 35.417 39.837
1 28.67 2867 115.810 11.529 10.365 0.850 0.461 0.359 -127.771 -34.871 -51.169
1 28.68 2868 116.288 11.824 10.544 0.835 0.515 0.312 -1.500 5.351 -4.663
1 28.69 2869 116.758 12.118 10.728 0.821 0.513 0.321 -1.421 -0.204 0.894
1 28.70 2870 117.228 12.437 10.915 0.820 0.558 0.326 -0.129 4.476 0.496
1 28.71 2871 117.689 12.745 11.119 0.804 0.538 0.356 -1.559 -1.997 2.980
1 28.72 2872 117.918 13.086 11.356 0.401 0.595 0.415 -40.333 5.708 5.846
1 28.73 2873 118.329 13.372 11.622 0.718 0.500 0.464 31.731 -9.427 4.959
1 28.74 2874 119.347 13.895 12.146 1.777 0.911 0.914 105.889 41.112 44.971
1 28.75 2875 119.726 14.165 12.459 0.661 0.472 0.547 -111.573 -43.932 -36.702
1 28.76 2876 120.100 14.425 12.763 0.652 0.453 0.530 -0.904 -1.900 -1.719
1 28.77 2877 120.455 14.678 13.040 0.619 0.442 0.484 -3.276 -1.130 -4.535
1 28.78 2878 120.797 14.936 13.302 0.598 0.451 0.457 -2.098 0.898 -2.723
1 28.79 2879 120.977 15.290 13.523 0.314 0.618 0.385 -28.450 16.667 -7.207
1 28.80 2880 121.323 15.611 13.618 0.604 0.560 0.167 29.001 -5.763 -21.851
1 28.81 2881 122.173 16.228 13.716 1.483 1.077 0.170 87.934 51.745 0.353
1 28.82 2882 122.519 16.565 13.756 0.603 0.588 0.071 -87.991 -48.959 -9.863
1 28.83 2883 122.831 16.873 13.798 0.545 0.537 0.073 -5.822 -5.067 0.184
1 28.84 2884 123.118 17.155 13.870 0.502 0.494 0.124 -4.330 -4.336 5.124
1 28.85 2885 123.381 17.417 13.972 0.459 0.456 0.178 -4.301 -3.785 5.333
1 28.86 2886 123.622 17.638 14.100 0.420 0.386 0.224 -3.843 -6.953 4.590
1 28.87 2887 123.669 17.878 14.240 0.082 0.418 0.245 -33.875 3.171 2.129
1 28.88 2888 124.192 18.231 14.442 0.914 0.617 0.352 83.249 19.869 10.662
1 28.89 2889 124.347 18.426 14.522 0.270 0.341 0.141 -64.433 -27.616 -21.098
1 28.90 2890 124.484 18.630 14.565 0.240 0.356 0.074 -2.980 1.583 -6.618
1 28.91 2891 124.632 18.833 14.560 0.258 0.354 -0.008 1.774 -0.279 -8.254
1 28.92 2892 124.781 19.042 14.532 0.260 0.366 -0.049 0.269 1.211 -4.044
1 28.93 2893 124.916 19.242 14.495 0.235 0.348 -0.066 -2.496 -1.745 -1.729
