DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT
            TIME	TIME	ANG_X	ANG_Y	ANG_Z	VEL_X	VEL_Y	VEL_Z	ACC_X	ACC_Y	ACC_Z
            FRAME_NUMBERS	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG
            ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
1 2.71 271 149.021 -7.103 166.401 0.139 0.066 -0.240 40.579 35.877 -38.023
1 2.72 272 149.146 -7.141 166.375 0.218 -0.067 -0.044 7.880 -13.306 19.574
1 2.73 273 149.312 -7.167 166.339 0.290 -0.044 -0.063 7.215 2.331 -1.831
1 2.74 274 149.487 -7.167 166.307 0.306 0.000 -0.057 1.640 4.427 0.610
1 2.75 275 149.656 -7.141 166.251 0.294 0.045 -0.098 -1.180 4.441 -4.153
1 2.76 276 149.599 -7.216 166.310 -0.100 -0.131 0.103 -39.401 -17.537 20.065
1 2.77 277 149.704 -7.171 166.331 0.183 0.078 0.037 28.229 20.882 -6.561
1 2.78 278 149.810 -7.130 166.424 0.186 0.072 0.163 0.358 -0.643 12.615
1 2.79 279 149.929 -7.084 166.557 0.206 0.081 0.232 1.988 0.952 6.876
1 2.80 280 149.946 -7.086 166.171 0.030 -0.004 -0.674 -17.610 -8.548 -90.573
1 2.81 281 149.919 -7.101 166.219 -0.047 -0.025 0.084 -7.722 -2.035 75.784
1 2.82 282 149.922 -7.135 166.305 0.005 -0.061 0.149 5.262 -3.587 6.521
1 2.83 283 149.952 -7.183 166.373 0.053 -0.084 0.119 4.771 -2.303 -3.009
1 2.84 284 150.073 -7.139 166.610 0.210 0.078 0.414 15.709 16.160 29.495
1 2.85 285 150.152 -7.143 166.642 0.138 -0.007 0.055 -7.277 -8.516 -35.880
1 2.86 286 150.254 -7.296 166.446 0.179 -0.267 -0.342 4.129 -26.013 -39.701
1 2.87 287 150.340 -7.333 166.365 0.150 -0.065 -0.141 -2.840 20.234 20.065
1 2.88 288 150.428 -7.382 166.261 0.153 -0.085 -0.182 0.291 -1.993 -4.053
1 2.89 289 150.515 -7.461 166.156 0.152 -0.138 -0.184 -0.131 -5.327 -0.217
1 2.90 290 150.601 -7.582 166.059 0.150 -0.211 -0.169 -0.179 -7.286 1.478
1 2.91 291 150.705 -7.742 166.002 0.181 -0.279 -0.099 3.064 -6.809 7.002
1 2.92 292 150.935 -7.756 166.083 0.401 -0.024 0.141 22.047 25.500 24.004
1 2.93 293 151.245 -8.429 165.777 0.541 -1.176 -0.534 13.974 -115.144 -67.518
1 2.94 294 151.523 -8.687 165.721 0.486 -0.450 -0.097 -5.503 72.553 43.759
1 2.95 295 151.827 -8.932 165.644 0.529 -0.427 -0.136 4.318 2.331 -3.946
1 2.96 296 152.147 -9.172 165.565 0.559 -0.420 -0.137 2.959 0.683 -0.126
1 2.97 297 152.497 -9.430 165.516 0.612 -0.449 -0.086 5.279 -2.952 5.171
1 2.98 298 152.829 -9.712 165.480 0.580 -0.493 -0.062 -3.181 -4.330 2.308
1 2.99 299 153.356 -9.654 165.533 0.918 0.100 0.092 33.863 59.315 15.476
1 3.00 300 153.672 -10.792 165.202 0.551 -1.986 -0.577 -36.707 -208.637 -66.950
1 3.01 301 153.869 -11.267 165.049 0.345 -0.828 -0.267 -20.657 115.777 30.982
1 3.02 302 154.026 -11.793 164.847 0.273 -0.918 -0.352 -7.164 -9.020 -8.461
1 3.03 303 154.158 -12.359 164.637 0.231 -0.988 -0.367 -4.263 -6.968 -1.519
1 3.04 304 154.286 -12.969 164.446 0.225 -1.064 -0.332 -0.563 -7.606 3.486
1 3.05 305 154.414 -13.610 164.266 0.223 -1.118 -0.316 -0.179 -5.410 1.667
1 3.06 306 154.739 -13.964 164.378 0.566 -0.619 0.196 34.285 49.947 51.136
1 3.07 307 154.877 -14.599 164.197 0.242 -1.109 -0.315 -32.430 -49.028 -51.069
1 3.08 308 154.805 -16.175 163.438 -0.126 -2.750 -1.325 -36.747 -164.110 -100.996
1 3.09 309 154.829 -16.804 163.234 0.042 -1.098 -0.356 16.816 165.175 96.893
1 3.10 310 154.824 -17.475 163.060 -0.010 -1.171 -0.305 -5.190 -7.253 5.155
1 3.11 311 154.811 -18.198 162.950 -0.022 -1.262 -0.192 -1.235 -9.088 11.296
1 3.12 312 154.817 -18.990 162.901 0.011 -1.382 -0.086 3.254 -12.004 10.579
1 3.13 313 154.911 -19.487 163.039 0.164 -0.868 0.242 15.345 51.428 32.761
1 3.14 314 154.871 -20.350 162.997 -0.070 -1.506 -0.073 -23.379 -63.845 -31.495
1 3.15 315 154.485 -22.534 162.526 -0.674 -3.812 -0.822 -60.475 -230.566 -74.935
1 3.16 316 154.278 -23.512 162.307 -0.362 -1.708 -0.382 31.290 210.366 44.041
1 3.17 317 154.017 -24.529 161.990 -0.455 -1.773 -0.554 -9.379 -6.548 -17.200
1 3.18 318 153.657 -25.555 161.552 -0.627 -1.792 -0.764 -17.190 -1.862 -21.012
1 3.19 319 153.222 -26.595 161.048 -0.760 -1.814 -0.879 -13.299 -2.205 -11.532
1 3.20 320 152.826 -27.367 160.761 -0.691 -1.349 -0.501 6.919 46.564 37.844
1 3.21 321 152.371 -28.465 160.337 -0.794 -1.916 -0.740 -10.312 -56.714 -23.906
1 3.22 322 151.968 -29.579 159.989 -0.702 -1.944 -0.608 9.205 -2.787 13.237
1 3.23 323 150.971 -32.193 158.913 -1.740 -4.564 -1.878 -103.793 -262.008 -127.020
1 3.24 324 150.525 -33.415 158.461 -0.779 -2.133 -0.788 96.061 243.098 109.015
1 3.25 325 150.046 -34.691 157.979 -0.836 -2.227 -0.843 -5.658 -9.477 -5.479
1 3.26 326 149.481 -36.039 157.411 -0.986 -2.352 -0.991 -15.006 -12.486 -14.853
1 3.27 327 148.778 -37.438 156.723 -1.227 -2.442 -1.200 -24.066 -8.937 -20.928
1 3.28 328 148.029 -38.615 156.023 -1.307 -2.054 -1.222 -7.994 38.782 -2.158
1 3.29 329 147.117 -40.150 155.258 -1.592 -2.679 -1.335 -28.510 -62.517 -11.268
1 3.30 330 144.963 -43.609 153.440 -3.760 -6.038 -3.173 -216.835 -335.894 -183.842
1 3.31 331 143.954 -45.338 152.649 -1.761 -3.018 -1.380 199.955 302.023 179.257
1 3.32 332 142.798 -47.097 151.643 -2.017 -3.069 -1.757 -25.647 -5.162 -37.630
1 3.33 333 141.424 -48.878 150.381 -2.399 -3.108 -2.202 -38.235 -3.915 -44.484
1 3.34 334 139.787 -50.712 148.830 -2.857 -3.202 -2.708 -45.753 -9.332 -50.619
1 3.35 335 137.812 -52.510 146.834 -3.446 -3.137 -3.483 -58.937 6.505 -77.491
1 3.36 336 135.474 -54.587 144.608 -4.081 -3.625 -3.886 -63.450 -48.845 -40.290
1 3.37 337 126.035 -58.621 135.474 -16.473 -7.042 -15.942 -1239.266 -341.706 -1205.683
1 3.38 338 117.527 -60.261 127.068 -14.851 -2.862 -14.670 162.294 418.053 127.256
1 3.39 339 106.042 -61.175 115.634 -20.045 -1.594 -19.957 -519.446 126.731 -528.703
1 3.40 340 92.855 -61.433 102.378 -23.015 -0.452 -23.135 -297.022 114.274 -317.845
1 3.41 341 80.193 -61.103 89.590 -22.099 0.577 -22.319 91.665 102.832 81.613
1 3.42 342 69.747 -60.266 79.029 -18.231 1.461 -18.432 386.715 88.462 388.689
1 3.43 343 62.697 -59.511 72.073 -12.305 1.317 -12.141 592.606 -14.395 629.162
1 3.44 344 49.391 -57.282 58.592 -23.223 3.889 -23.530 -1091.786 257.200 -1138.885
1 3.45 345 43.705 -56.604 52.917 -9.925 1.185 -9.905 1329.862 -270.482 1362.474
1 3.46 346 37.801 -56.000 47.001 -10.303 1.054 -10.325 -37.850 -13.062 -42.004
1 3.47 347 31.648 -55.403 40.763 -10.740 1.042 -10.888 -43.644 -1.220 -56.304
1 3.48 348 25.073 -54.731 34.019 -11.475 1.173 -11.770 -73.577 13.094 -88.176
1 3.49 349 18.605 -53.859 27.369 -11.290 1.523 -11.607 18.562 35.037 16.311
1 3.50 350 12.330 -53.018 20.708 -10.951 1.467 -11.625 33.849 -5.597 -1.856
1 3.51 351 8.500 -51.426 16.580 -6.686 2.778 -7.205 426.553 131.137 442.065
1 3.52 352 5.346 -47.773 12.867 -5.505 6.376 -6.481 118.115 359.719 72.366
1 3.53 353 5.302 -45.900 12.383 -0.076 3.269 -0.845 542.854 -310.683 563.548
1 3.54 354 5.720 -44.022 12.399 0.730 3.278 0.029 80.560 0.916 87.406
1 3.55 355 6.029 -42.180 12.371 0.539 3.215 -0.050 -19.032 -6.305 -7.876
1 3.56 356 5.907 -40.367 11.946 -0.214 3.165 -0.740 -75.301 -5.032 -69.039
1 3.57 357 5.176 -38.882 10.806 -1.275 2.592 -1.990 -106.139 -57.256 -124.930
1 3.58 358 4.730 -37.031 10.015 -0.779 3.230 -1.381 49.605 63.846 60.857
1 3.59 359 4.150 -35.101 9.061 -1.013 3.369 -1.664 -23.361 13.804 -28.300
1 3.60 360 7.192 -41.553 11.118 5.311 -11.261 3.589 632.341 -1462.920 525.339
1 3.61 361 7.202 -39.465 10.676 0.017 3.644 -0.772 -529.346 1490.483 -436.116
1 3.62 362 6.738 -37.412 9.794 -0.811 3.583 -1.538 -82.795 -6.064 -76.624
1 3.63 363 5.859 -35.398 8.548 -1.533 3.515 -2.174 -72.258 -6.860 -63.618
1 3.64 364 0.241 -21.661 1.637 -9.805 23.976 -12.063 -827.175 2046.068 -988.867
1 3.65 365 0.157 -19.316 0.947 -0.148 4.093 -1.205 965.677 -1988.267 1085.841
1 3.66 366 0.248 -17.051 0.506 0.160 3.952 -0.768 30.869 -14.044 43.634
1 3.67 367 0.710 -12.627 0.339 0.805 7.722 -0.292 64.445 376.930 47.672
1 3.68 368 0.927 -10.557 0.279 0.379 3.612 -0.105 -42.633 -410.950 18.699
1 3.69 369 1.085 -8.555 0.226 0.277 3.494 -0.094 -10.208 -11.840 1.052
1 3.70 370 1.185 -6.612 0.100 0.174 3.391 -0.220 -10.259 -10.278 -12.556
1 3.71 371 1.201 -4.716 -0.154 0.028 3.310 -0.443 -14.592 -8.106 -22.310
1 3.72 372 1.194 -3.140 -0.593 -0.012 2.750 -0.765 -3.961 -55.976 -32.273
1 3.73 373 1.048 -1.362 -1.158 -0.255 3.103 -0.987 -24.309 35.274 -22.133
1 3.74 374 0.726 2.216 -2.341 -0.562 6.244 -2.065 -30.744 314.139 -107.857
1 3.75 375 0.703 3.651 -2.798 -0.039 2.506 -0.797 52.264 -373.876 126.861
1 3.76 376 0.734 4.909 -3.141 0.053 2.195 -0.600 9.238 -31.050 19.717
1 3.77 377 0.818 5.987 -3.370 0.147 1.882 -0.399 9.406 -31.301 20.048
1 3.78 378 0.945 6.894 -3.464 0.222 1.582 -0.164 7.517 -29.978 23.485
1 3.79 379 1.191 6.952 -3.560 0.429 0.101 -0.167 20.702 -148.086 -0.292
1 3.80 380 1.377 7.491 -3.387 0.324 0.941 0.301 -10.524 83.994 46.846
1 3.81 381 1.611 8.873 -2.759 0.408 2.411 1.097 8.457 146.955 79.561
1 3.82 382 1.669 8.989 -2.571 0.103 0.202 0.328 -30.574 -220.880 -76.933
1 3.83 383 1.693 8.967 -2.509 0.040 -0.038 0.109 -6.246 -24.044 -21.890
1 3.84 384 1.658 8.826 -2.607 -0.060 -0.245 -0.171 -10.072 -20.691 -28.008
1 3.85 385 1.569 8.614 -2.889 -0.156 -0.370 -0.492 -9.507 -12.463 -32.061
1 3.86 386 1.332 7.569 -3.665 -0.413 -1.824 -1.354 -25.732 -145.454 -86.223
1 3.87 387 1.195 7.283 -4.092 -0.240 -0.500 -0.746 17.322 132.420 60.802
1 3.88 388 1.024 7.307 -4.675 -0.298 0.043 -1.016 -5.880 54.343 -27.020
1 3.89 389 0.952 6.877 -5.096 -0.125 -0.751 -0.735 17.348 -79.449 28.169
1 3.90 390 0.916 6.443 -5.460 -0.063 -0.758 -0.636 6.160 -0.691 9.865
1 3.91 391 0.922 5.974 -5.756 0.010 -0.818 -0.516 7.369 -6.023 11.964
1 3.92 392 0.948 5.486 -5.944 0.046 -0.852 -0.328 3.520 -3.352 18.850
1 3.93 393 1.010 4.609 -6.095 0.109 -1.529 -0.263 6.307 -67.728 6.451
1 3.94 394 1.062 4.369 -6.130 0.091 -0.420 -0.060 -1.766 110.913 20.298
1 3.95 395 1.125 4.198 -6.112 0.110 -0.298 0.032 1.890 12.209 9.206
1 3.96 396 1.279 4.247 -6.134 0.268 0.085 -0.039 15.770 38.306 -7.016
1 3.97 397 1.367 4.172 -6.122 0.154 -0.130 0.021 -11.397 -21.528 5.958
1 3.98 398 1.484 4.125 -6.057 0.205 -0.082 0.113 5.155 4.805 9.220
1 3.99 399 1.602 4.108 -5.971 0.206 -0.031 0.150 0.111 5.117 3.700
1 4.00 400 1.784 3.982 -5.437 0.317 -0.219 0.931 11.084 -18.783 78.128
1 4.01 401 1.913 3.995 -5.165 0.225 0.022 0.474 -9.180 24.099 -45.741
1 4.02 402 2.010 3.992 -4.882 0.170 -0.006 0.495 -5.543 -2.828 2.066
1 4.03 403 2.141 4.054 -4.709 0.227 0.110 0.302 5.760 11.566 -19.272
1 4.04 404 2.207 3.968 -4.413 0.115 -0.151 0.517 -11.240 -26.034 21.540
1 4.05 405 2.290 3.852 -4.098 0.145 -0.203 0.549 2.967 -5.240 3.192
1 4.06 406 2.367 3.731 -3.829 0.134 -0.211 0.468 -1.040 -0.743 -8.102
1 4.07 407 2.407 3.640 -3.714 0.071 -0.160 0.201 -6.303 5.087 -26.698
1 4.08 408 2.337 3.513 -3.962 -0.124 -0.220 -0.433 -19.493 -6.071 -63.467
1 4.09 409 2.294 3.478 -4.354 -0.074 -0.061 -0.683 4.975 15.911 -24.998
1 4.10 410 2.235 3.428 -4.816 -0.103 -0.087 -0.807 -2.895 -2.618 -12.349
1 4.11 411 2.202 3.294 -5.474 -0.059 -0.234 -1.149 4.396 -14.641 -34.204
1 4.12 412 2.186 3.161 -5.818 -0.027 -0.233 -0.599 3.160 0.114 54.987
1 4.13 413 2.202 3.011 -6.008 0.028 -0.261 -0.332 5.540 -2.846 26.653
1 4.14 414 2.241 2.856 -6.050 0.068 -0.270 -0.073 4.018 -0.870 25.946
1 4.15 415 2.295 2.752 -5.697 0.093 -0.182 0.617 2.516 8.811 68.950
1 4.16 416 2.325 2.690 -5.498 0.052 -0.108 0.346 -4.154 7.383 -27.053
1 4.17 417 2.348 2.665 -5.301 0.040 -0.044 0.345 -1.161 6.428 -0.140
1 4.18 418 2.370 2.549 -5.191 0.040 -0.204 0.192 -0.077 -16.004 -15.228
1 4.19 419 2.381 2.560 -5.079 0.018 0.020 0.196 -2.114 22.322 0.348
1 4.20 420 2.377 2.591 -5.081 -0.007 0.053 -0.005 -2.581 3.381 -20.073
1 4.21 421 2.374 2.623 -5.152 -0.004 0.056 -0.123 0.341 0.295 -11.758
1 4.22 422 2.376 2.626 -5.264 0.003 0.006 -0.196 0.711 -5.046 -7.304
1 4.23 423 2.395 2.738 -5.371 0.034 0.195 -0.188 3.048 18.927 0.798
1 4.24 424 2.392 2.669 -5.539 -0.005 -0.121 -0.293 -3.850 -31.607 -10.513
1 4.25 425 2.353 2.342 -5.827 -0.069 -0.570 -0.502 -6.454 -44.885 -20.941
1 4.26 426 2.331 2.228 -5.882 -0.038 -0.199 -0.096 3.149 37.057 40.590
1 4.27 427 2.285 2.101 -5.860 -0.080 -0.222 0.037 -4.160 -2.289 13.345
1 4.28 428 2.229 1.973 -5.773 -0.098 -0.222 0.153 -1.816 0.008 11.628
1 4.29 429 2.166 1.830 -5.642 -0.110 -0.250 0.227 -1.259 -2.748 7.384
1 4.30 430 2.023 1.863 -5.537 -0.250 0.057 0.184 -13.985 30.655 -4.367
1 4.31 431 1.913 1.651 -5.325 -0.192 -0.371 0.369 5.793 -42.776 18.558
1 4.32 432 1.712 0.891 -5.146 -0.351 -1.326 0.313 -15.877 -95.489 -5.649
1 4.33 433 1.542 0.504 -5.103 -0.295 -0.676 0.075 5.555 64.974 -23.737
1 4.34 434 1.384 0.056 -5.108 -0.276 -0.782 -0.008 1.922 -10.610 -8.339
1 4.35 435 1.252 -0.448 -5.139 -0.231 -0.880 -0.055 4.572 -9.809 -4.666
1 4.36 436 1.123 -0.986 -5.151 -0.225 -0.938 -0.021 0.588 -5.786 3.372
1 4.37 437 0.977 -1.307 -4.933 -0.256 -0.560 0.381 -3.097 37.763 40.221
1 4.38 438 0.820 -1.836 -4.755 -0.273 -0.924 0.310 -1.732 -36.398 -7.153
1 4.39 439 0.661 -2.416 -4.519 -0.278 -1.012 0.413 -0.544 -8.729 10.283
1 4.40 440 0.396 -4.023 -4.308 -0.461 -2.805 0.368 -18.312 -179.327 -4.423
1 4.41 441 0.259 -4.859 -4.164 -0.241 -1.459 0.251 22.074 134.602 -11.734
1 4.42 442 0.124 -5.810 -4.129 -0.234 -1.659 0.061 0.658 -20.051 -19.017
1 4.43 443 -0.064 -6.887 -4.188 -0.329 -1.881 -0.104 -9.455 -22.154 -16.472
1 4.44 444 -0.342 -7.998 -4.227 -0.486 -1.939 -0.067 -15.693 -5.812 3.726
1 4.45 445 -0.633 -9.388 -4.416 -0.508 -2.425 -0.330 -2.188 -48.597 -26.365
1 4.46 446 -0.913 -10.869 -4.580 -0.489 -2.586 -0.287 1.885 -16.122 4.314
1 4.47 447 -1.479 -14.074 -4.799 -0.987 -5.593 -0.382 -49.878 -300.718 -9.483
1 4.48 448 -1.680 -15.740 -4.666 -0.352 -2.907 0.233 63.545 268.638 61.521
1 4.49 449 -1.851 -17.465 -4.440 -0.297 -3.011 0.394 5.470 -10.391 16.039
1 4.50 450 -2.007 -19.257 -4.209 -0.273 -3.128 0.404 2.418 -11.709 1.013
1 4.51 451 -2.117 -21.110 -3.909 -0.191 -3.233 0.522 8.168 -10.528 11.866
1 4.52 452 -2.219 -22.845 -3.500 -0.178 -3.029 0.715 1.387 20.388 19.279
1 4.53 453 -2.218 -24.818 -3.052 0.001 -3.442 0.780 17.815 -41.255 6.530
1 4.54 454 -2.144 -26.864 -2.506 0.129 -3.571 0.953 12.827 -12.923 17.276
1 4.55 455 -1.797 -31.463 -1.227 0.606 -8.027 2.234 47.701 -445.594 128.032
1 4.56 456 -1.627 -33.759 -0.596 0.297 -4.007 1.100 -30.840 402.002 -113.315
1 4.57 457 -1.452 -36.117 0.001 0.305 -4.116 1.042 0.786 -10.874 -5.881
1 4.58 458 -1.262 -38.516 0.617 0.331 -4.186 1.075 2.592 -7.054 3.379
1 4.59 459 -1.292 -40.600 1.106 -0.052 -3.638 0.854 -38.358 54.848 -22.092
1 4.60 460 -1.213 -43.004 1.611 0.138 -4.195 0.880 18.994 -55.716 2.572
1 4.61 461 -1.285 -45.413 1.906 -0.125 -4.206 0.516 -26.234 -1.051 -36.461
1 4.62 462 -1.126 -50.688 2.740 0.276 -9.206 1.456 40.097 -500.015 94.020
1 4.63 463 -1.074 -53.054 3.162 0.091 -4.131 0.737 -18.478 507.506 -71.927
1 4.64 464 -0.593 -55.369 3.999 0.840 -4.039 1.460 74.878 9.148 72.346
1 4.65 465 0.573 -57.636 5.561 2.035 -3.957 2.726 119.481 8.255 126.642
1 4.66 466 1.698 -59.162 7.252 1.963 -2.664 2.951 -7.228 129.246 22.445
1 4.67 467 5.337 -61.263 11.303 6.352 -3.667 7.071 438.892 -100.245 412.023
1 4.68 468 12.072 -63.175 18.424 11.754 -3.337 12.429 540.250 33.003 535.750
1 4.69 469 23.848 -64.816 30.614 20.553 -2.866 21.276 879.831 47.106 884.765
1 4.70 470 86.303 -66.381 93.801 109.006 -2.731 110.282 8845.325 13.493 8900.566
1 4.71 471 109.863 -65.303 117.882 41.119 1.881 42.029 -6788.628 461.116 -6825.296
1 4.72 472 124.210 -63.658 132.724 25.040 2.871 25.904 -1607.989 99.090 -1612.474
1 4.73 473 132.068 -61.744 141.002 13.716 3.341 14.448 -1132.392 46.949 -1145.597
1 4.74 474 132.529 -60.268 142.034 0.804 2.577 1.801 -1291.137 -76.416 -1264.696
1 4.75 475 135.428 -58.300 145.169 5.060 3.434 5.472 425.527 85.686 367.045
1 4.76 476 140.759 -53.758 150.764 9.304 7.927 9.764 424.461 449.367 429.239
1 4.77 477 141.799 -51.710 151.958 1.815 3.575 2.084 -748.959 -435.215 -768.034
1 4.78 478 142.606 -49.727 152.904 1.409 3.461 1.651 -40.534 -11.423 -43.237
1 4.79 479 143.371 -47.854 153.797 1.336 3.270 1.559 -7.341 -19.135 -9.236
1 4.80 480 143.041 -46.888 153.702 -0.577 1.685 -0.165 -191.257 -158.495 -172.448
1 4.81 481 144.155 -45.335 155.130 1.945 2.710 2.492 252.147 102.577 265.725
1 4.82 482 145.314 -43.859 156.704 2.023 2.577 2.748 7.854 -13.305 25.589
1 4.83 483 146.343 -42.412 158.219 1.795 2.525 2.643 -22.814 -5.260 -10.440
1 4.84 484 148.816 -38.858 161.876 4.316 6.203 6.384 252.109 367.801 374.036
1 4.85 485 149.545 -37.504 163.329 1.272 2.364 2.535 -304.387 -383.852 -384.831
1 4.86 486 150.115 -36.197 164.624 0.996 2.281 2.260 -27.678 -8.335 -27.533
1 4.87 487 150.420 -34.923 165.586 0.531 2.223 1.680 -46.415 -5.770 -57.983
1 4.88 488 149.777 -34.505 165.443 -1.122 0.729 -0.251 -165.312 -149.434 -193.110
1 4.89 489 149.873 -33.335 166.048 0.167 2.042 1.057 128.860 131.307 130.773
1 4.90 490 149.911 -32.149 166.579 0.067 2.071 0.927 -9.992 2.875 -12.951
1 4.91 491 150.313 -29.045 167.875 0.701 5.417 2.261 63.441 334.672 133.376
1 4.92 492 150.103 -27.840 167.991 -0.366 2.102 0.203 -106.742 -331.521 -205.839
1 4.93 493 149.898 -26.669 168.106 -0.359 2.044 0.201 0.734 -5.788 -0.200
1 4.94 494 149.724 -25.528 168.242 -0.304 1.991 0.237 5.472 -5.338 3.586
1 4.95 495 149.056 -24.823 167.663 -1.165 1.230 -1.010 -86.102 -76.057 -124.669
1 4.96 496 148.917 -23.657 167.775 -0.244 2.036 0.195 92.137 80.521 120.552
1 4.97 497 148.781 -22.509 167.952 -0.237 2.004 0.310 0.629 -3.163 11.497
1 4.98 498 148.671 -21.397 168.185 -0.192 1.941 0.406 4.575 -6.258 9.520
1 4.99 499 148.840 -18.902 169.342 0.295 4.354 2.020 48.611 241.237 161.421
1 5.00 500 148.759 -17.954 169.703 -0.141 1.654 0.630 -43.542 -269.951 -139.000
1 5.01 501 148.619 -16.999 170.019 -0.245 1.667 0.552 -10.383 1.276 -7.818
1 5.02 502 148.441 -16.043 170.356 -0.310 1.669 0.589 -6.509 0.241 3.724
1 5.03 503 148.064 -15.394 170.369 -0.658 1.132 0.023 -34.828 -53.783 -56.624
1 5.04 504 147.852 -14.469 170.695 -0.371 1.615 0.570 28.675 48.382 54.698
1 5.05 505 147.596 -13.575 170.954 -0.445 1.561 0.451 -7.401 -5.473 -11.859
1 5.06 506 147.133 -11.574 171.549 -0.808 3.491 1.039 -36.306 193.037 58.789
1 5.07 507 146.797 -10.765 171.557 -0.587 1.412 0.014 22.178 -207.906 -102.458
1 5.08 508 146.428 -9.976 171.444 -0.645 1.377 -0.197 -5.829 -3.502 -21.138
1 5.09 509 146.065 -9.241 171.302 -0.633 1.283 -0.249 1.144 -9.351 -5.157
1 5.10 510 145.486 -8.961 170.954 -1.010 0.489 -0.607 -37.606 -79.481 -35.856
1 5.11 511 145.138 -8.365 170.869 -0.608 1.041 -0.148 40.140 55.214 45.896
1 5.12 512 144.789 -7.797 170.840 -0.609 0.991 -0.050 -0.091 -4.952 9.873
1 5.13 513 144.342 -6.540 171.072 -0.780 2.194 0.404 -17.123 120.314 45.388
1 5.14 514 143.977 -6.177 171.081 -0.636 0.632 0.016 14.436 -156.196 -38.798
1 5.15 515 143.573 -5.892 171.061 -0.705 0.498 -0.036 -6.909 -13.464 -5.181
1 5.16 516 143.195 -5.700 171.013 -0.661 0.335 -0.084 4.416 -16.267 -4.802
1 5.17 517 142.732 -5.826 170.713 -0.807 -0.220 -0.523 -14.660 -55.560 -43.981
1 5.18 518 142.505 -5.768 170.660 -0.396 0.102 -0.094 41.106 32.260 42.977
1 5.19 519 142.391 -5.795 170.595 -0.198 -0.048 -0.113 19.794 -14.996 -1.926
1 5.20 520 142.480 -5.740 170.426 0.155 0.096 -0.295 35.336 14.355 -18.218
1 5.21 521 142.612 -5.812 170.235 0.230 -0.126 -0.334 7.467 -22.123 -3.917
1 5.22 522 142.811 -5.875 170.073 0.349 -0.110 -0.281 11.916 1.540 5.288
1 5.23 523 143.060 -5.946 169.947 0.434 -0.124 -0.220 8.533 -1.392 6.127
1 5.24 524 143.395 -6.034 169.927 0.585 -0.153 -0.035 15.087 -2.904 18.487
1 5.25 525 143.673 -6.047 169.852 0.485 -0.022 -0.132 -9.983 13.127 -9.644
1 5.26 526 143.937 -6.080 169.808 0.461 -0.057 -0.076 -2.427 -3.562 5.565
1 5.27 527 144.193 -6.127 169.838 0.446 -0.084 0.051 -1.504 -2.621 12.739
1 5.28 528 144.483 -6.406 169.908 0.506 -0.486 0.123 6.015 -40.254 7.136
1 5.29 529 144.668 -6.489 170.031 0.324 -0.145 0.215 -18.184 34.102 9.172
1 5.30 530 144.856 -6.588 170.207 0.327 -0.172 0.307 0.272 -2.669 9.205
1 5.31 531 145.052 -6.706 170.379 0.344 -0.207 0.301 1.681 -3.515 -0.539
1 5.32 532 145.422 -6.554 170.824 0.645 0.266 0.775 30.107 47.251 47.421
1 5.33 533 145.624 -6.679 171.035 0.354 -0.217 0.370 -29.109 -48.274 -40.562
1 5.34 534 145.863 -6.826 171.198 0.416 -0.258 0.283 6.235 -4.030 -8.640
1 5.35 535 146.233 -7.514 171.089 0.646 -1.200 -0.189 23.048 -94.253 -47.276
1 5.36 536 146.530 -7.715 171.143 0.518 -0.351 0.094 -12.801 84.927 28.305
1 5.37 537 146.827 -7.957 171.164 0.518 -0.423 0.037 -0.010 -7.258 -5.689
1 5.38 538 147.104 -8.228 171.162 0.484 -0.473 -0.003 -3.448 -4.984 -3.979
1 5.39 539 147.610 -7.995 171.526 0.882 0.407 0.635 39.790 88.063 63.841
1 5.40 540 147.909 -8.306 171.610 0.522 -0.543 0.146 -35.963 -95.052 -48.971
1 5.41 541 148.214 -8.643 171.752 0.532 -0.588 0.248 1.023 -4.528 10.188
1 5.42 542 148.553 -9.029 171.935 0.593 -0.673 0.320 6.015 -8.480 7.217
1 5.43 543 149.160 -10.615 171.943 1.059 -2.768 0.014 46.639 -209.475 -30.580
1 5.44 544 149.663 -11.199 172.129 0.878 -1.020 0.325 -18.108 174.757 31.073
1 5.45 545 150.224 -11.845 172.278 0.979 -1.126 0.260 10.145 -10.588 -6.430
1 5.46 546 151.173 -12.009 172.705 1.657 -0.286 0.745 67.728 84.024 48.504
1 5.47 547 151.706 -12.702 172.628 0.929 -1.211 -0.135 -72.718 -92.469 -88.027
1 5.48 548 152.177 -13.400 172.483 0.822 -1.219 -0.253 -10.707 -0.789 -11.852
1 5.49 549 152.564 -14.114 172.251 0.676 -1.245 -0.405 -14.653 -2.674 -15.159
1 5.50 550 152.848 -16.286 171.438 0.496 -3.791 -1.418 -17.946 -254.546 -101.347
1 5.51 551 153.057 -17.014 171.239 0.364 -1.270 -0.347 -13.254 252.032 107.110
1 5.52 552 153.256 -17.796 171.187 0.348 -1.365 -0.091 -1.554 -9.444 25.618
